Location,Time,AgeGrp,AgeGrpStart,PopMale,PopFemale,PopTotal
World,2027,60-64,60,188909.969,199875.938,388785.907
World,2027,65-69,65,142277.66,158102.413,300380.073
World,2027,70-74,70,114495.241,135812.011,250307.252
World,2027,75-79,75,76776.196,98340.676,175116.872
World,2027,80-84,80,41584.378,58118.7,99703.078
World,2027,85-89,85,20212.029,33746.726,53958.755
World,2027,90-94,90,6949.901,14654.765,21604.667
World,2027,95-99,95,1370.678,3896.515,5267.193
World,2027,100+,100,140.827,573.744,714.571
World,2028,0-4,0,329084.436,314037.416,643121.853
World,2028,5-9,5,332583.491,315863.475,648446.966
World,2028,10-14,10,353189.151,332919.671,686108.823
World,2028,15-19,15,350535.773,328816.945,679352.718
World,2028,20-24,20,331723.515,311683.356,643406.871
World,2028,25-29,25,315633.266,297345.734,612979
World,2028,30-34,30,305560.077,288828.487,594388.564
World,2028,35-39,35,308117.249,293508.568,601625.817
World,2028,40-44,40,291198.954,281800.986,572999.939
World,2028,45-49,45,259279.074,254536.891,513815.965
World,2028,50-54,50,231175.297,231142.446,462317.743
World,2028,55-59,55,219839.952,225065.485,444905.437
World,2028,60-64,60,191054.018,202065.078,393119.096
World,2028,65-69,65,147631.832,163544.253,311176.084
World,2028,70-74,70,117444.201,138863.553,256307.753
World,2028,75-79,75,80204.758,102879.146,183083.903
World,2028,80-84,80,44073.921,61479.063,105552.984
World,2028,85-89,85,20818.875,34364.577,55183.452
World,2028,90-94,90,7272.358,15188.793,22461.151
World,2028,95-99,95,1443.477,4060.61,5504.087
World,2028,100+,100,152.131,608.548,760.679
World,2029,0-4,0,329453.622,314650.858,644104.48
World,2029,5-9,5,328981.583,312923.54,641905.122
World,2029,10-14,10,350542.843,330857.539,681400.382
World,2029,15-19,15,352290.227,330718.28,683008.507
World,2029,20-24,20,336167.574,315590.425,651757.999
World,2029,25-29,25,318215.742,299614.186,617829.928
World,2029,30-34,30,305962.505,289078.822,595041.327
World,2029,35-39,35,306412.938,291559.744,597972.682
World,2029,40-44,40,296263.053,286143.156,582406.209
World,2029,45-49,45,264416.684,259481.611,523898.296
World,2029,50-54,50,232559.57,232233.342,464792.912
World,2029,55-59,55,221053.521,226103.756,447157.278
World,2029,60-64,60,193457.861,204421.364,397879.226
World,2029,65-69,65,154497.131,170675.652,325172.784
World,2029,70-74,70,119308.753,140708.029,260016.782
World,2029,75-79,75,83500.233,107067.136,190567.369
World,2029,80-84,80,46766.2,65313.221,112079.421
World,2029,85-89,85,21457.159,34996.171,56453.33
World,2029,90-94,90,7584.599,15703.277,23287.875
World,2029,95-99,95,1518.562,4225.109,5743.672
World,2029,100+,100,163.958,645.787,809.745
World,2030,0-4,0,329870.677,315289.178,645159.855
World,2030,5-9,5,326876.404,311334.166,638210.57
World,2030,10-14,10,346689.693,327698.334,674388.027
World,2030,15-19,15,353340.71,332047.887,685388.597
World,2030,20-24,20,340404.544,319362.623,659767.167
World,2030,25-29,25,320722.954,301804.72,622527.674
World,2030,30-34,30,307083.797,290011.078,597094.875
World,2030,35-39,35,303843.229,288845.822,592689.051
World,2030,40-44,40,301037.937,290107.235,591145.172
World,2030,45-49,45,269344.095,264215.76,533559.855
World,2030,50-54,50,235667.674,235018.737,470686.411
World,2030,55-59,55,221233.309,226144.724,447378.033
World,2030,60-64,60,196743.039,207616.041,404359.079
World,2030,65-69,65,161186.785,177678.714,338865.499
World,2030,70-74,70,120297.3,141531.236,261828.536
World,2030,75-79,75,86733.356,110980.28,197713.636
World,2030,80-84,80,49824.071,69760.135,119584.205
World,2030,85-89,85,22098.987,35662.429,57761.416
World,2030,90-94,90,7909.691,16229.292,24138.983
World,2030,95-99,95,1602.597,4414.759,6017.355
World,2030,100+,100,176.407,684.506,860.914
World,2031,0-4,0,330394.702,316012.964,646407.666
World,2031,5-9,5,326149.046,310926.86,637075.907
World,2031,10-14,10,341547.842,323411.39,664959.232
World,2031,15-19,15,353991.338,333052.637,687043.974
World,2031,20-24,20,344221.612,322822.327,667043.939
World,2031,25-29,25,323420.993,304142.035,627563.029
World,2031,30-34,30,308758.552,291476.264,600234.816
World,2031,35-39,35,302005.347,286867.868,588873.216
World,2031,40-44,40,303765.759,292133.908,595899.667
World,2031,45-49,45,274429.339,269022.856,543452.194
World,2031,50-54,50,240019.114,239041.734,479060.849
World,2031,55-59,55,220942.302,225641.416,446583.718
World,2031,60-64,60,200321.995,211152.149,411474.144
World,2031,65-69,65,167577.226,184423.141,352000.367
World,2031,70-74,70,121202.018,142245.127,263447.144
World,2031,75-79,75,89727.493,114474.666,204202.159
World,2031,80-84,80,52684.223,73933.533,126617.755
World,2031,85-89,85,23072.82,36894.463,59967.283
World,2031,90-94,90,8243.874,16743.2,24987.074
World,2031,95-99,95,1694.167,4618.757,6312.924
World,2031,100+,100,188.72,723.558,912.277
World,2032,0-4,0,331001.259,316793.759,647795.019
World,2032,5-9,5,326034.931,311088.702,637123.632
World,2032,10-14,10,335997.328,318705.791,654703.12
World,2032,15-19,15,353651.606,333180.025,686831.631
World,2032,20-24,20,347942.237,326284.781,674227.019
World,2032,25-29,25,326961.131,307206.803,634167.934
World,2032,30-34,30,310581.531,293096.175,603677.706
World,2032,35-39,35,301599.43,286251.069,587850.499
World,2032,40-44,40,303692.172,291619.607,595311.779
World,2032,45-49,45,279452.395,273621.345,553073.74
World,2032,50-54,50,245591.739,244323.636,489915.374
World,2032,55-59,55,220856.617,225276.51,446133.127
World,2032,60-64,60,203869.812,214669.873,418539.686
World,2032,65-69,65,171895.03,188971.009,360866.04
World,2032,70-74,70,123451.476,144413.956,267865.432
World,2032,75-79,75,92593.01,117666.595,210259.605
World,2032,80-84,80,55296.292,77716.336,133012.628
World,2032,85-89,85,24559.135,38984.78,63543.914
World,2032,90-94,90,8563.734,17193.297,25757.03
World,2032,95-99,95,1789.214,4822.816,6612.029
World,2032,100+,100,200.462,762.405,962.867
World,2033,0-4,0,331689.704,317626.351,649316.054
World,2033,5-9,5,326325.573,311651.893,637977.466
World,2033,10-14,10,331236.914,314666.17,645903.084
World,2033,15-19,15,351897.608,332001.129,683898.738
World,2033,20-24,20,350923.919,329193.948,680117.866
World,2033,25-29,25,331133.892,310840.101,641973.993
World,2033,30-34,30,312754.578,295021.564,607776.142
World,2033,35-39,35,301660.431,286125.987,587786.419
World,2033,40-44,40,302613.318,290224.981,592838.299
World,2033,45-49,45,284412.766,277996.298,562409.064
World,2033,50-54,50,251404.574,249911.574,501316.149
World,2033,55-59,55,221092.528,225223.081,446315.609
World,2033,60-64,60,206406.5,217062.533,423469.032
World,2033,65-69,65,174051.593,191144.375,365195.968
World,2033,70-74,70,128463.066,149653.459,278116.524
World,2033,75-79,75,95185.341,120443.027,215628.369
World,2033,80-84,80,57899.823,81401.133,139300.956
World,2033,85-89,85,26224.107,41475.01,67699.117
World,2033,90-94,90,8889.225,17606.926,26496.15
World,2033,95-99,95,1883.998,5018.785,6902.784
World,2033,100+,100,211.751,799.547,1011.298
World,2034,0-4,0,332441.893,318496.936,650938.828
World,2034,5-9,5,326722.236,312300.897,639023.133
World,2034,10-14,10,327649.677,311739.39,639389.068
World,2034,15-19,15,349272.918,329955.373,679228.292
World,2034,20-24,20,352696.982,331108.418,683805.4
World,2034,25-29,25,335578.113,314751.868,650329.982
World,2034,30-34,30,315332.37,297289.818,612622.188
World,2034,35-39,35,302073.139,286382.889,588456.027
World,2034,40-44,40,300947.325,288292.434,589239.76
World,2034,45-49,45,289448.875,282324.748,571773.623
World,2034,50-54,50,256466.278,254810.481,511276.759
World,2034,55-59,55,222476.503,226307.962,448784.465
World,2034,60-64,60,207648.628,218105.223,425753.852
World,2034,65-69,65,176467.581,193491.899,369959.481
World,2034,70-74,70,134795.467,156456.729,291252.197
World,2034,75-79,75,96866.547,122131.483,218998.03
World,2034,80-84,80,60417.543,84805.391,145222.935
World,2034,85-89,85,27980.874,44252.13,72233.004
World,2034,90-94,90,9226.014,18020.408,27246.422
World,2034,95-99,95,1978.141,5213.109,7191.251
World,2034,100+,100,223.423,836.789,1060.213
World,2035,0-4,0,333230.763,319380.928,652611.691
World,2035,5-9,5,327165.374,312973.247,640138.622
World,2035,10-14,10,325556.172,310160.909,635717.081
World,2035,15-19,15,345442.846,326813.872,672256.718
World,2035,20-24,20,353766.883,332452.002,686218.885
World,2035,25-29,25,339814.562,318526.278,658340.84
World,2035,30-34,30,317836.377,299477.925,617314.301
World,2035,35-39,35,303202.6,287317.46,590520.06
World,2035,40-44,40,298428.646,285598.486,584027.132
World,2035,45-49,45,294207.553,286279.419,580486.972
World,2035,50-54,50,261334.829,259505.955,520840.785
World,2035,55-59,55,225538.094,229062.943,454601.037
World,2035,60-64,60,207900.97,218169.351,426070.322
World,2035,65-69,65,179685.048,196638.568,376323.616
World,2035,70-74,70,140929.435,163100.647,304030.082
World,2035,75-79,75,97832.596,122920.727,220753.323
World,2035,80-84,80,62938.194,88043.319,150981.513
World,2035,85-89,85,29935.266,47422.245,77357.511
World,2035,90-94,90,9557.971,18438.891,27996.862
World,2035,95-99,95,2079.456,5425.565,7505.02
World,2035,100+,100,237.112,880.699,1117.811
World,2036,0-4,0,334037.316,320263.278,654300.594
World,2036,5-9,5,327714.84,313730.318,641445.157
World,2036,10-14,10,324838.358,309763.318,634601.676
World,2036,15-19,15,340325.117,322545.048,662870.165
World,2036,20-24,20,354439.774,333472.217,687911.991
World,2036,25-29,25,343633.112,321988.257,665621.368
World,2036,30-34,30,320530.813,301811.24,622342.052
World,2036,35-39,35,304882.152,288781.433,593663.585
World,2036,40-44,40,296637.432,283636.822,580274.255
World,2036,45-49,45,296945.688,288307.917,585253.605
World,2036,50-54,50,266365.594,264278.421,530644.014
World,2036,55-59,55,229812.62,233038.092,462850.712
World,2036,60-64,60,207696.745,217698.614,425395.36
World,2036,65-69,65,183164.634,200106.918,383271.552
World,2036,70-74,70,146763.739,169469.495,316233.235
World,2036,75-79,75,98738.989,123620.393,222359.381
World,2036,80-84,80,65292.902,90947.39,156240.293
World,2036,85-89,85,31754.503,50366.778,82121.281
World,2036,90-94,90,10071.275,19213.8,29285.074
World,2036,95-99,95,2183.69,5637.03,7820.72
World,2036,100+,100,252.241,928.302,1180.543
World,2037,0-4,0,334839.206,321129.805,655969.012
World,2037,5-9,5,328346.695,314544.246,642890.941
World,2037,10-14,10,324733.477,309935.057,634668.534
World,2037,15-19,15,334797.585,317856.459,652654.044
World,2037,20-24,20,354128.294,333618.409,687746.703
World,2037,25-29,25,347357.123,325454.71,672811.834
World,2037,30-34,30,324063.337,304870.66,628933.997
World,2037,35-39,35,306705.823,290397.627,597103.45
World,2037,40-44,40,296264.412,283030.455,579294.868
World,2037,45-49,45,296913.779,287808.673,584722.452
World,2037,50-54,50,271343.021,268849.651,540192.672
World,2037,55-59,55,235277.443,238255.082,473532.525
World,2037,60-64,60,207680.156,217359.682,425039.839
World,2037,65-69,65,186598.172,203544.845,390143.017
World,2037,70-74,70,150750.314,173774.315,324524.629
World,2037,75-79,75,100846.143,125687.117,226533.259
World,2037,80-84,80,67582.416,93630.42,161212.835
World,2037,85-89,85,33436.34,53036.967,86473.307
World,2037,90-94,90,10849.033,20503.109,31352.143
World,2037,95-99,95,2283.899,5824.761,8108.66
World,2037,100+,100,267.919,975.985,1243.904
World,2038,0-4,0,335608.808,321956.058,657564.867
World,2038,5-9,5,329060.64,315410.115,644470.755
World,2038,10-14,10,325033.466,310508.514,635541.98
World,2038,15-19,15,330057.617,313831.901,643889.518
World,2038,20-24,20,352406.665,332460.766,684867.431
World,2038,25-29,25,350347.525,328371.003,678718.529
World,2038,30-34,30,328225.832,308497.71,636723.542
World,2038,35-39,35,308875.223,292316.654,601191.877
World,2038,40-44,40,296351.182,282913.347,579264.529
World,2038,45-49,45,295889.254,286433.697,582322.951
World,2038,50-54,50,276267.776,273203.61,549471.386
World,2038,55-59,55,240969.343,243771.038,484740.381
World,2038,60-64,60,207968.415,217323.31,425291.726
World,2038,65-69,65,189085.896,205893.967,394979.863
World,2038,70-74,70,152877.18,175904.206,328781.385
World,2038,75-79,75,105361.383,130587.924,235949.307
World,2038,80-84,80,69688.184,95990.25,165678.434
World,2038,85-89,85,35118.957,55629.599,90748.557
World,2038,90-94,90,11696.311,21986.49,33682.802
World,2038,95-99,95,2387.316,6001.426,8388.743
World,2038,100+,100,283.304,1021.059,1304.363
World,2039,0-4,0,336322.139,322717.038,659039.177
World,2039,5-9,5,329839.081,316314.19,646153.272
World,2039,10-14,10,325439.84,311168.063,636607.904
World,2039,15-19,15,326487.996,310917.912,637405.908
World,2039,20-24,20,349815.887,330437.319,680253.206
World,2039,25-29,25,352136.821,330296.46,682433.282
World,2039,30-34,30,332659.604,312402.999,645062.603
World,2039,35-39,35,311446.855,294576.92,606023.775
World,2039,40-44,40,296783.444,283175.075,579958.52
World,2039,45-49,45,294285.078,284524.581,578809.659
World,2039,50-54,50,281270.872,277513.4,558784.273
World,2039,55-59,55,245931.712,248607.623,494539.335
World,2039,60-64,60,209359.688,218402.084,427761.772
World,2039,65-69,65,190368.724,206941.144,397309.868
World,2039,70-74,70,155264.166,178221.553,333485.719
World,2039,75-79,75,110955.117,136866.085,247821.203
World,2039,80-84,80,71087.815,97428.965,168516.78
World,2039,85-89,85,36757.804,58031.58,94789.385
World,2039,90-94,90,12560.261,23584.141,36144.401
World,2039,95-99,95,2491.843,6170.672,8662.515
World,2039,100+,100,298.746,1067.078,1365.823
World,2040,0-4,0,336964.949,323402.226,660367.174
World,2040,5-9,5,330654.774,317231.857,647886.632
World,2040,10-14,10,325892.848,311851.066,637743.914
World,2040,15-19,15,324408.465,309349.642,633758.107
World,2040,20-24,20,346022.524,327319.864,673342.389
World,2040,25-29,25,353227.654,331653.861,684881.515
World,2040,30-34,30,336888.645,316172.458,653061.103
World,2040,35-39,35,313946.291,296757.64,610703.931
World,2040,40-44,40,297925.59,284110.496,582036.086
World,2040,45-49,45,291837.778,281858.653,573696.431
World,2040,50-54,50,286006.957,281455.315,567462.272
World,2040,55-59,55,250719.085,253250.048,503969.133
World,2040,60-64,60,212362.628,221116.644,433479.271
World,2040,65-69,65,190719.185,207037.809,397756.993
World,2040,70-74,70,158353.801,181279.114,339632.915
World,2040,75-79,75,116321.251,142945.036,259266.288
World,2040,80-84,80,71967.188,98146.485,170113.674
World,2040,85-89,85,38440.405,60375.806,98816.211
World,2040,90-94,90,13493.633,25358.742,38852.374
World,2040,95-99,95,2592.973,6334.512,8927.485
World,2040,100+,100,315.813,1120.493,1436.305
World,2041,0-4,0,337507.177,323982.428,661489.605
World,2041,5-9,5,331488.833,318148.207,649637.04
World,2041,10-14,10,326452.277,312618.951,639071.228
World,2041,15-19,15,323702.086,308960.66,632662.746
World,2041,20-24,20,340943.545,323075.634,664019.179
World,2041,25-29,25,353926.314,332690.356,686616.67
World,2041,30-34,30,340703.515,319631.802,660335.316
World,2041,35-39,35,316635.989,299083.434,615719.423
World,2041,40-44,40,299611.282,285571.619,585182.902
World,2041,45-49,45,290108.219,279920.165,570028.384
World,2041,50-54,50,288755.757,283486.506,572242.262
World,2041,55-59,55,255672.26,257974.332,513646.593
World,2041,60-64,60,216533.26,225026.173,441559.433
World,2041,65-69,65,190632.274,206613.485,397245.758
World,2041,70-74,70,161665.99,184629.293,346295.282
World,2041,75-79,75,121384.641,148725.822,270110.463
World,2041,80-84,80,72817.879,98806.723,171624.602
World,2041,85-89,85,40030.507,62494.873,102525.38
World,2041,90-94,90,14357.974,26983.263,41341.236
World,2041,95-99,95,2760.302,6661.192,9421.494
World,2041,100+,100,333.026,1173.552,1506.578
World,2042,0-4,0,337924.611,324432.343,662356.953
World,2042,5-9,5,332319.432,319049.036,651368.468
World,2042,10-14,10,327094.171,313443.502,640537.672
World,2042,15-19,15,323608.253,309140.686,632748.939
World,2042,20-24,20,335453.735,318410.303,653864.039
World,2042,25-29,25,353648.246,332856.104,686504.35
World,2042,30-34,30,344426.767,323096.97,667523.736
World,2042,35-39,35,320159.861,302133.101,622292.963
World,2042,40-44,40,301436.184,287181.462,588617.647
World,2042,45-49,45,289778.383,279328.865,569107.248
World,2042,50-54,50,288778.377,283008.448,571786.826
World,2042,55-59,55,260582.771,262506.55,523089.32
World,2042,60-64,60,221850.757,230153.008,452003.765
World,2042,65-69,65,190710.897,206312.125,397023.021
World,2042,70-74,70,164910.01,187927.666,352837.677
World,2042,75-79,75,124883.722,152642.44,277526.162
World,2042,80-84,80,74682.12,100706.418,175388.538
World,2042,85-89,85,41607.857,64487.874,106095.731
World,2042,90-94,90,15175.64,28468.218,43643.859
World,2042,95-99,95,3016.264,7206.667,10222.931
World,2042,100+,100,349.464,1221.061,1570.525
World,2043,0-4,0,338215.662,324755.183,662970.846
World,2043,5-9,5,333118.617,319909.992,653028.609
World,2043,10-14,10,327818.254,314320.108,642138.363
World,2043,15-19,15,323919.068,309722.463,633641.53
World,2043,20-24,20,330747.579,314406.695,645154.274
World,2043,25-29,25,351964.833,331721.03,683685.863
World,2043,30-34,30,347422.378,326015.222,673437.6
World,2043,35-39,35,324310.726,305748.878,630059.605
World,2043,40-44,40,303601.649,289090.693,592692.341
World,2043,45-49,45,289899.216,279223.39,569122.606
World,2043,50-54,50,287826.673,281661.443,569488.117
World,2043,55-59,55,265454.577,266830.767,532285.344
World,2043,60-64,60,227375.726,235567.84,462943.566
World,2043,65-69,65,191071.392,206301.099,397372.492
World,2043,70-74,70,167292.234,190192.508,357484.741
World,2043,75-79,75,126901.435,154680,281581.436
World,2043,80-84,80,78496.798,105082.889,183579.687
World,2043,85-89,85,43088.622,66272.274,109360.897
World,2043,90-94,90,16000.042,29910.037,45910.08
World,2043,95-99,95,3284.867,7807.065,11091.933
World,2043,100+,100,366.377,1265.008,1631.385
World,2044,0-4,0,338352.64,324927.749,663280.39
World,2044,5-9,5,333861.376,320705.159,654566.534
World,2044,10-14,10,328606.856,315234.937,643841.793
World,2044,15-19,15,324336.329,310390.438,634726.768
World,2044,20-24,20,327207.403,311510.789,638718.191
World,2044,25-29,25,349413.844,329721.557,679135.401
World,2044,30-34,30,349224.969,327946.899,677171.867
World,2044,35-39,35,328732.237,309642.581,638374.818
World,2044,40-44,40,306165.965,291339.035,597505.001
World,2044,45-49,45,290357.801,279492.792,569850.593
World,2044,50-54,50,286306.374,279785.972,566092.347
World,2044,55-59,55,270410.182,271115.084,541525.265
World,2044,60-64,60,232198.476,240315.906,472514.382
World,2044,65-69,65,192470.125,207369.848,399839.973
World,2044,70-74,70,168587.349,191230.715,359818.063
World,2044,75-79,75,129180.247,156922.457,286102.704
World,2044,80-84,80,83072.472,110540.099,193612.571
World,2044,85-89,85,44106.252,67376.973,111483.225
World,2044,90-94,90,16809.265,31250.307,48059.572
World,2044,95-99,95,3547.086,8420.191,11967.277
World,2044,100+,100,382.908,1304.05,1686.957
World,2045,0-4,0,338290.747,324904.476,663195.223
World,2045,5-9,5,334533.725,321423.677,655957.402
World,2045,10-14,10,329432.945,316163.151,645596.097
World,2045,15-19,15,324800.309,311081.644,635881.953
World,2045,20-24,20,325152.406,309956.938,635109.343
World,2045,25-29,25,345664.175,326629.635,672293.81
World,2045,30-34,30,350334.401,329313.162,679647.564
World,2045,35-39,35,332951.9,313401.758,646353.659
World,2045,40-44,40,308660.021,293508.313,602168.334
World,2045,45-49,45,291517.334,280430.622,571947.956
World,2045,50-54,50,283957.535,277160.743,561118.279
World,2045,55-59,55,275112.385,275039.594,550151.979
World,2045,60-64,60,236869.986,244882.416,481752.402
World,2045,65-69,65,195387.065,210022.1,405409.165
World,2045,70-74,70,169025.582,191362.091,360387.673
World,2045,75-79,75,132040.155,159819.66,291859.815
World,2045,80-84,80,87368.962,115719.439,203088.4
World,2045,85-89,85,44817.726,67996.97,112814.697
World,2045,90-94,90,17665.589,32607.446,50273.035
World,2045,95-99,95,3820.561,9072.227,12892.789
World,2045,100+,100,398.945,1341.149,1740.093
World,2046,0-4,0,338025.754,324680.965,662706.72
World,2046,5-9,5,335106.347,322037.59,657143.938
World,2046,10-14,10,330277.766,317090.367,647368.133
World,2046,15-19,15,325370.628,311857.752,637228.38
World,2046,20-24,20,324466.88,309580.27,634047.15
World,2046,25-29,25,340630.794,322411.921,663042.716
World,2046,30-34,30,351055.724,330361.42,681417.144
World,2046,35-39,35,336760.736,316853.244,653613.981
World,2046,40-44,40,311344.118,295822.483,607166.601
World,2046,45-49,45,293211.832,281889.519,575101.351
World,2046,50-54,50,282312.736,275256.456,557569.192
World,2046,55-59,55,277872.981,277075.557,554948.538
World,2046,60-64,60,241715.185,249537.984,491253.169
World,2046,65-69,65,199406.655,213830.878,413237.533
World,2046,70-74,70,169054.465,190995.213,360049.677
World,2046,75-79,75,135076.277,162970.285,298046.563
World,2046,80-84,80,91350.314,120554.765,211905.079
World,2046,85-89,85,45531.049,68599.672,114130.721
World,2046,90-94,90,18485.986,33848.226,52334.213
World,2046,95-99,95,4072.253,9656.424,13728.676
World,2046,100+,100,427.913,1422.218,1850.13
World,2047,0-4,0,337552.939,324258.198,661811.137
World,2047,5-9,5,335554.73,322521.956,658076.686
World,2047,10-14,10,331119.581,318002.693,649122.275
World,2047,15-19,15,326023.195,312690.753,638713.949
World,2047,20-24,20,324392.799,309772.845,634165.644
World,2047,25-29,25,335183.871,317772.405,652956.277
World,2047,30-34,30,350806.834,330543.307,681350.14
World,2047,35-39,35,340480.35,320312.782,660793.132
World,2047,40-44,40,314856.581,298858.019,613714.6
World,2047,45-49,45,295039.287,283493.578,578532.865
World,2047,50-54,50,282040.822,274687.841,556728.663
World,2047,55-59,55,277967.209,276628.635,554595.843
World,2047,60-64,60,246538.476,254015.747,500554.222
World,2047,65-69,65,204511.337,218818.921,423330.258
World,2047,70-74,70,169224.218,190739.069,359963.287
World,2047,75-79,75,138019.195,166039.515,304058.709
World,2047,80-84,80,94132.654,123830.854,217963.508
World,2047,85-89,85,46990.476,70208.052,117198.527
World,2047,90-94,90,19321.822,35045.447,54367.27
World,2047,95-99,95,4318.135,10200.872,14519.006
World,2047,100+,100,472.408,1557.572,2029.979
World,2048,0-4,0,336843.772,323608.203,660451.975
World,2048,5-9,5,335876.754,322879.169,658755.922
World,2048,10-14,10,331930.316,318875.499,650805.814
World,2048,15-19,15,326757.816,313575.975,640333.791
World,2048,20-24,20,324722.762,310367.635,635090.397
World,2048,25-29,25,330515.7,313792.388,644308.088
World,2048,30-34,30,349157.677,329427.925,678585.602
World,2048,35-39,35,343479.389,323229.495,666708.885
World,2048,40-44,40,318991.797,302457.86,621449.657
World,2048,45-49,45,297201.013,285393.359,582594.372
World,2048,50-54,50,282207.13,274600.202,556807.331
World,2048,55-59,55,277110.628,275322.101,552432.728
World,2048,60-64,60,251338.555,258296.451,509635.006
World,2048,65-69,65,209799.981,224078.109,433878.09
World,2048,70-74,70,169648.495,190756.205,360404.7
World,2048,75-79,75,140211.688,168158.601,308370.29
World,2048,80-84,80,95919.789,125687.493,221607.283
World,2048,85-89,85,49804.233,73724.399,123528.632
World,2048,90-94,90,20125.458,36144.311,56269.769
World,2048,95-99,95,4568.65,10733.888,15302.538
World,2048,100+,100,516.943,1698.232,2215.175
World,2049,0-4,0,335909.553,322740.284,658649.837
World,2049,5-9,5,336045.224,323085.991,659131.214
World,2049,10-14,10,332684.955,319682.664,652367.619
World,2049,15-19,15,327557.155,314499.463,642056.618
World,2049,20-24,20,325159.667,311048.83,636208.498
World,2049,25-29,25,327008.89,310916.905,637925.796
World,2049,30-34,30,346642.697,327449.913,674092.61
World,2049,35-39,35,345295.012,325164.751,670459.762
World,2049,40-44,40,323396.312,306335.175,629731.487
World,2049,45-49,45,299757.53,287630.026,587387.556
World,2049,50-54,50,282701.09,274882.537,557583.627
World,2049,55-59,55,275698.955,273494.856,549193.812
World,2049,60-64,60,256219.222,262540.807,518760.03
World,2049,65-69,65,214429.997,228689.622,443119.618
World,2049,70-74,70,171027.266,191801.538,362828.804
World,2049,75-79,75,141471.659,169167.046,310638.705
World,2049,80-84,80,97971.939,127779.398,225751.337
World,2049,85-89,85,53029.099,77929.796,130958.894
World,2049,90-94,90,20696.979,36839.393,57536.372
World,2049,95-99,95,4817.084,11233.944,16051.028
World,2049,100+,100,558.718,1832.086,2390.804
World,2050,0-4,0,334786.771,321693.448,656480.218
World,2050,5-9,5,336015.023,323097.003,659112.025
World,2050,10-14,10,333369.354,320413.412,653782.767
World,2050,15-19,15,328394.188,315436.432,643830.62
World,2050,20-24,20,325643.471,311753.201,637396.672
World,2050,25-29,25,324981.456,309379.866,634361.322
World,2050,30-34,30,342932.441,324382.014,667314.456
World,2050,35-39,35,346422.794,326538.219,672961.013
World,2050,40-44,40,327601.316,310079.74,637681.056
World,2050,45-49,45,302246.162,289788.769,592034.931
World,2050,50-54,50,283884.01,275827.078,559711.088
World,2050,55-59,55,273476.017,270927.047,544403.064
World,2050,60-64,60,260856.695,266437.194,527293.89
World,2050,65-69,65,218944.074,233137.174,452081.248
World,2050,70-74,70,173801.018,194352.005,368153.024
World,2050,75-79,75,141974.761,169338.046,311312.808
World,2050,80-84,80,100454.382,130396.431,230850.813
World,2050,85-89,85,55959.204,81799.82,137759.024
World,2050,90-94,90,21143.283,37290.584,58433.866
World,2050,95-99,95,5089.57,11767.024,16856.594
World,2050,100+,100,600.784,1967.305,2568.09
World,2051,0-4,0,333507.416,320499.624,654007.041
World,2051,5-9,5,335781.315,322907.699,658689.014
World,2051,10-14,10,333954.029,321039.959,654993.988
World,2051,15-19,15,329249.967,316372.749,645622.716
World,2051,20-24,20,326232.991,312542.756,638775.747
World,2051,25-29,25,324318.846,309018.331,633337.177
World,2051,30-34,30,337940.208,320189.877,658130.084
World,2051,35-39,35,347166.594,327597.241,674763.834
World,2051,40-44,40,331398.923,313519.492,644918.415
World,2051,45-49,45,304924.307,292092.218,597016.525
World,2051,50-54,50,285590.541,277286.849,562877.39
World,2051,55-59,55,271939.198,269071.53,541010.727
World,2051,60-64,60,263614.186,268475.758,532089.943
World,2051,65-69,65,223634.742,237682.837,461317.579
World,2051,70-74,70,177589.774,197999.775,375589.548
World,2051,75-79,75,142110.736,169046.139,311156.875
World,2051,80-84,80,103053.568,133208.272,236261.84
World,2051,85-89,85,58600.636,85314.268,143914.903
World,2051,90-94,90,21609.261,37756.207,59365.467
World,2051,95-99,95,5355.447,12264.442,17619.889
World,2051,100+,100,640.529,2093.07,2733.599
World,2052,0-4,0,332114.572,319196.329,651310.9
World,2052,5-9,5,335339.803,322518.507,657858.309
World,2052,10-14,10,334414.658,321536.971,655951.63
World,2052,15-19,15,330102.874,317294.285,647397.159
World,2052,20-24,20,326904.392,313388.993,640293.385
World,2052,25-29,25,324267.032,309225.585,633492.618
World,2052,30-34,30,332532.263,315574.381,648106.644
World,2052,35-39,35,346948.231,327794.39,674742.62
World,2052,40-44,40,335110.575,316969.406,652079.982
World,2052,45-49,45,308422.516,295113.139,603535.654
World,2052,50-54,50,287421.802,278886.905,566308.708
World,2052,55-59,55,271741.133,268536.524,540277.657
World,2052,60-64,60,263790.224,268068.585,531858.809
World,2052,65-69,65,228314.98,242070.046,470385.025
World,2052,70-74,70,182378.924,202767.651,385146.575
World,2052,75-79,75,142360.102,168847.462,311207.564
World,2052,80-84,80,105524.568,135893.269,241417.837
World,2052,85-89,85,60475.76,87706.871,148182.632
World,2052,90-94,90,22507.623,38905.756,61413.379
World,2052,95-99,95,5633.452,12760.037,18393.488
World,2052,100+,100,681.5,2222.438,2903.938
World,2053,0-4,0,330657.45,317830.106,648487.556
World,2053,5-9,5,334662.144,321901.443,656563.586
World,2053,10-14,10,334749.118,321906.567,656655.685
World,2053,15-19,15,330924.952,318176.189,649101.141
World,2053,20-24,20,327657.716,314287.084,641944.8
